stop_id,stop_code,stop_name,lat,lon,Zip Codes
5722,5722,Mc Kinney Falls/Burleson,30.192301,-97.698227,78744
5723,5723,3450 Lake Austin/Lufkin,30.288533,-97.780899,78703
5724,5724,UT Research Campus Station (NB),30.388232,-97.727049,78758
5728,5728,5902 Riverside/Grove,30.2273,-97.708137,78741
5732,5732,12425 Lamplight Village/Parmer,30.413849,-97.696742,78758
5733,5733,6310 Burnet/White Horse,30.337991,-97.739414,78757
5734,5734,10700 Metric/Donley,30.386819,-97.711534,78758
5735,5735,7401 S 1st/Elderberry,30.187782,-97.790505,78745
5736,5736,6107 Hogan/Montopolis,30.235551,-97.699597,78741
5739,5739,6806 Burleson/Smith School,30.201668,-97.709615,78744
5740,5740,3825 Lake Austin/Enfield,30.295668,-97.783853,78703
5741,5741,2616 Stassney/West Gate,30.219024,-97.806938,78745
5743,5743,1200 Congress/Nellie,30.252434,-97.74878,78704
5744,5744,Justin Station (SB),30.345717,-97.737518,78757
5745,5745,7212 Burnet/Greenlawn,30.348757,-97.735555,78757
5746,5746,8003 Burnet/Ashdale,30.358604,-97.730093,78757
5747,5747,2401 12th/Pleasant Valley,30.274488,-97.714983,78702
5748,5748,1803 Montopolis/Kasper,30.226187,-97.70256,78741
5749,5749,702 Montopolis/Ponca,30.237009,-97.695757,78741
5750,5750,9800 Curlew/Aftonshire,30.177943,-97.833807,78748
5752,5752,11609 Metric/Gold Wing,30.395748,-97.705714,78758
5753,5753,5611 West Gate/Stassney,30.220642,-97.806754,78745
5754,5754,3418 Enfield/Robinhood,30.294345,-97.779805,78703
5755,5755,Braker/Mopac (Farside/Midblock),30.397553,-97.736066,78759
5757,5757,1912 William Cannon/Elm Creek (Apt),30.18828,-97.764296,78744
5758,5758,1901 William Cannon/Bluff Springs,30.188349,-97.765515,78744
5759,5759,7206 Salt Springs/Orange Blossom,30.167923,-97.740046,78744
5760,5760,11906 Stonehollow/Metric,30.401527,-97.704398,78758
5761,5761,1779 Wells Branch/Wells Port,30.435736,-97.67502,78728
5764,5764,1426 Wells Branch/FM 1825,30.441366,-97.665433,78660
5765,5765,1425 Wells Branch/FM 1825,30.441022,-97.664663,78660
5766,5766,1114 Wells Branch/Drusillas,30.438694,-97.65949,78660
5767,5767,1113 Wells Branch/Drusillas,30.437941,-97.658872,78660
5768,5768,1600 Heatherwilde/Wells Branch,30.432288,-97.654196,78660
5769,5769,501 Wells Branch/Heatherwilde,30.433412,-97.653076,78660
5770,5770,2551 Heatherwilde/Wild Senna,30.422415,-97.658839,78660
5771,5771,2600 Heatherwilde/Wild Senna,30.422266,-97.659205,78660
5774,5774,4549 Riverside/Wickersham,30.232094,-97.719875,78741
5776,5776,201 W Carrie Manor/Lexington,30.339694,-97.559124,78653
5777,5777,Main/Depot,30.347325,-97.370389,78621
5778,5778,1st/FM 1626 (Akins),30.147252,-97.803199,78748
5779,5779,1717 Pleasant Valley/Riverside,30.235778,-97.721346,78741
5781,5781,1718 Briarcliff/Berkman,30.31399,-97.692156,78723
5782,5782,6116 Cameron/Glencrest,30.319537,-97.697311,78723
5783,5783,5324 Cameron/Broadmoor,30.31124,-97.707439,78723
5784,5784,9600 Burnet/Longhorn,30.379659,-97.725088,78758
5785,5785,Lake Creek/Hymeadow,30.463646,-97.789238,78729
5786,5786,2918 Martin Luther King Jr/Clifford,30.282033,-97.70768,78722
5788,5788,4404 Oltorf/Huntwick,30.226807,-97.726139,78741
5789,5789,Oltorf/Wickersham,30.225462,-97.724035,78741
5791,5791,2525 Kramer/Burnet,30.394612,-97.719265,78758
5792,5792,Millwright/Timbercrest,30.453237,-97.803326,78750
5794,5794,4924 Mueller/Barbara Jordan,30.303915,-97.704151,78722
5796,5796,4300 Airport/Wilshire,30.297973,-97.709321,78722
5797,5797,SH 71/Cheviot (EB),30.203347,-97.641677,78617
5798,5798,8208 Alum Rock/Broad Brook,30.154079,-97.736716,78747
5801,5801,2832 Martin Luther King Jr/Alexander,30.281684,-97.709892,78722
5802,5802,2833 Martin Luther King Jr/Alexander,30.281548,-97.709813,78702
5803,5803,Del Valle ISD (Alt School),30.175917,-97.612199,78617
5804,5804,219 11th/San Jacinto,30.272292,-97.739054,78701
5805,5805,11101 Lakeline/North Lake Creek,30.479846,-97.79749,78717
5808,5808,7500 Manor/Pecan Brook,30.319038,-97.660988,78724
5810,5810,8408 Tuscany/US 290,30.330722,-97.659482,78754
5811,5811,8407 Tuscany/US 290,30.330713,-97.65973,78754
5812,5812,Exchange/Tuscany,30.337281,-97.662047,78754
5813,5813,8009 Exchange/Tuscany,30.337487,-97.662196,78754
5814,5814,8073 Exchange/Cross Park,30.33016,-97.666769,78754
5815,5815,8073 Exchange/Cross Park,30.330305,-97.666971,78754
5816,5816,8124 Exchange/Interparke,30.330492,-97.671781,78754
5817,5817,Exchange/Interparke,30.330534,-97.672337,78754
5818,5818,2202 Forbes/Cross Park,30.335191,-97.673447,78754
5819,5819,2205 Forbes/Cross Park,30.335264,-97.673676,78754
5822,5822,10000 Metric/Rutland,30.38015,-97.716413,78758
5823,5823,10001 Metric/Rutland,30.380334,-97.716008,78758
5824,5824,2208 Lake Austin/Upson,30.277571,-97.771314,78703
5825,5825,2530 Lake Austin/Hearn,30.279419,-97.774048,78703
5826,5826,4701 Stassney/Pleasant Valley,30.19389,-97.743863,78744
5828,5828,4604 Stassney/Pleasant Valley,30.194088,-97.744476,78744
5829,5829,5301 Stassney/Nuckols,30.192738,-97.738231,78744
5831,5831,5200 Stassney/Nuckols,30.193201,-97.738673,78744
5832,5832,5901 Stassney/Teri,30.191093,-97.731222,78744
5833,5833,3712 Montopolis/Burleson,30.205063,-97.716751,78744
5834,5834,3577 Montopolis/Burleson,30.206201,-97.716307,78744
5835,5835,3120 Montopolis/Ben White,30.210443,-97.71331,78744
5836,5836,3121 Montopolis/Ben White,30.210671,-97.713467,78744
5837,5837,8800 West Gate/Davis,30.191273,-97.833432,78745
5838,5838,West Gate/Davis,30.190773,-97.833402,78745
5839,5839,West Gate/Cohoba,30.187372,-97.836128,78748
5840,5840,West Gate/Cohoba,30.187388,-97.835845,78748
5842,5842,2908 Slaughter/Lindshire,30.178173,-97.838419,78748
5843,5843,West Gate/Aftonshire,30.18003,-97.840445,78748
5844,5844,Metropolis/Veterans Clinic,30.207627,-97.690495,78744
5845,5845,Esperanza Crossing/Domain,30.39988,-97.724385,78759
5846,5846,6705 Crystalbrook/Loyola (Park),30.303303,-97.65354,78724
5847,5847,3500 Loyola/Manor,30.310494,-97.667452,78723
5848,5848,6713 Manor/Loyola,30.310484,-97.666576,78723
5849,5849,Northcross Station (SB),30.354217,-97.732117,78757
5851,5851,7719 Northcross/Foster,30.354986,-97.73617,78757
5854,5854,2535 Anderson/Northcross,30.357183,-97.733456,78757
5855,5855,2711 Anderson/Northcross,30.358707,-97.736521,78757
5856,5856,2714 Foster/Northcross,30.357211,-97.737209,78757
5857,5857,Chinatown Station (SB),30.380367,-97.687401,78753
5858,5858,Masterson Station (SB),30.370933,-97.692733,78753
5859,5859,North Lamar Station,30.349326,-97.711685,78753
5860,5860,Crestview Station (NB),30.336928,-97.71927,78752
5861,5861,Brentwood Station (SB),30.326842,-97.725899,78752
5862,5862,Brentwood Station (NB),30.326309,-97.725951,78752
5863,5863,UT Dean Keeton Station (SB),30.291145,-97.741349,78705
5864,5864,UT Dean Keeton Station (NB),30.289297,-97.741364,78705
5865,5865,UT West Mall Station (NB),30.286127,-97.741597,78705
5866,5866,Museum Station (SB),30.279366,-97.742545,78701
5867,5867,Republic Square Station (SB),30.267751,-97.746857,78701
5868,5868,Republic Square Station (NB),30.266218,-97.746056,78701
5869,5869,St Edwards Station (NB),30.230564,-97.759511,78704
5870,5870,St Edwards Station (SB),30.228933,-97.760817,78704
5871,5871,Little Texas Station (SB),30.203384,-97.775434,78745
5872,5872,Pleasant Hill Station (SB),30.1924,-97.779234,78745
5873,5873,Southpark Meadows Station,30.162883,-97.790317,78744
5875,5875,Bluebonnet Station (NB),30.246384,-97.778167,78704
5876,5876,UT Research Campus Station (SB),30.388251,-97.727233,78758
5877,5877,Sunshine Station (SB),30.315717,-97.73635,78756
5879,5879,Bluebonnet Station (SB),30.246766,-97.777874,78704
5881,5881,Lakeline/US 183,30.478414,-97.804675,78750
5882,5882,6505 Burleson (Goodwill),30.204222,-97.714111,78744
5889,5889,5801 Slaughter/Escarpment,30.200218,-97.876027,78737
5890,5890,5796 Slaughter/Escarpment,30.200512,-97.876375,78737
5891,5891,9111 Beckett/La Cresada,30.203832,-97.870754,78749
5893,5893,8719 Beckett/Davis,30.208187,-97.869105,78749
5896,5896,8101 Beckett at Dick Nichols Park,30.213884,-97.863891,78749
5897,5897,8100 Beckett at Dick Nichols Park,30.213994,-97.864006,78749
5898,5898,7405 Beckett/Ponoma,30.219823,-97.858161,78749
5899,5899,7406 Beckett/Ponoma,30.219825,-97.858349,78749
5900,5900,6911 Brush Country/One Oak,30.219895,-97.843893,78749
5901,5901,6914 Brush Country/One Oak (Church),30.219297,-97.844402,78749
5902,5902,6703 Brush Country/William Cannon,30.222951,-97.841813,78749
5903,5903,6704 Brush Country/William Cannon,30.222867,-97.842115,78749
5905,5905,Beckett/Davis,30.208176,-97.869316,78749
5906,5906,Beckett/La Cresada,30.203488,-97.871002,78749
5907,5907,10404 Escarpment/La Crosse,30.193886,-97.885556,78739
5908,5908,10405 Escarpment/La Crosse,30.193652,-97.885356,78739
5909,5909,11241 Escarpment/South Bay,30.185521,-97.894708,78739
5910,5910,11148 Escarpment/South Bay,30.185994,-97.89469,78739
5911,5911,5507 Jackie Robinson/Delano,30.276475,-97.678406,78721
5912,5912,4100 Tannehill/Samuel Huston,30.279199,-97.674156,78721
5913,5913,4600 Tannehill/Martin Luther King,30.285718,-97.669918,78721
5914,5914,6401 FM 969/Craigwood,30.284631,-97.660034,78724
5915,5915,6506 FM 969/Craigwood EB,30.284787,-97.659596,78724
5916,5916,10001 Stonelake/Capital of Texas,30.391198,-97.739283,78759
5917,5917,4216 Freidrich/St Elmo,30.211274,-97.748981,78744
5918,5918,4300 Airport/Aldrich,30.29844,-97.709294,78722
5919,5919,Domain Station,30.39985,-97.72045,78758
5920,5920,Mopac/Braker,30.393962,-97.732447,78759
5922,5922,8005 Georgian/Wonsley,30.345388,-97.704224,78753
5923,5923,Georgian/Research,30.343527,-97.705431,78753
5924,5924,West Gate/Piney Creek,30.193687,-97.831489,78745
5925,5925,4925 Berkman/Barbara Jordan,30.302547,-97.699539,78722
5926,5926,4924 Berkman/Barbara Jordan,30.302693,-97.699868,78722
5927,5927,Del Valle High (Tennis Courts),30.177571,-97.614481,78617
5929,5929,Wells Branch/Double File,30.441831,-97.690286,78728
5932,5932,1410 51st/Mueller,30.306564,-97.704286,78723
5937,5937,104 8th/Congress,30.269914,-97.741869,78701
5938,5938,216 8th/Lavaca,30.270613,-97.744215,78701
5940,5940,1609 Lavaca/17th (Midblock),30.278834,-97.741358,78701
5944,5944,Lavaca/3rd,30.265792,-97.746213,78701
5945,5945,9100 US 290/Springdale,30.328995,-97.656302,78724
5949,5949,411 8th/Trinity,30.268997,-97.738479,78701
5950,5950,812 Guadalupe/8th,30.271503,-97.745478,78701
5951,5951,101 Braker/Georgian,30.379016,-97.681568,78753
5962,5962,8425 West Gate/Cameron,30.194439,-97.830919,78745
5963,5963,7809 West Gate/Epping,30.199081,-97.823457,78745
5964,5964,5350 Burnet/Lawnmont,30.327517,-97.739833,78756
5965,5965,813 Lavaca/8th (Farside),30.270952,-97.744272,78701
5968,5968,324 Slaughter/Francia,30.169205,-97.795494,78748
5969,5969,8120 Research/Anderson,30.353034,-97.714976,78758
5970,5970,Primose,30.319961,-97.704051,78723
5974,5974,2901 Montopolis/Oltorf,30.215288,-97.71025,78741
5976,5976,1800 Wells Branch/Wells Port,30.43565,-97.675662,78728
5977,5977,3900 Medical/39th,30.306917,-97.743506,78756
5978,5978,3706 Lamar/38th,30.304705,-97.743531,78705
5979,5979,201 45th/Avenue F,30.308071,-97.727271,78751
5980,5980,12323 Pearce/Las Alas,30.171314,-97.627242,78617
5981,5981,Loyola/Wentworth,30.292958,-97.631241,78724
5982,5982,8309 Loyola/Wentworth,30.292743,-97.631318,78724
5983,5983,6036 Elfen/Hog Eye,30.284038,-97.626837,78724
5984,5984,9301 Hog Eye - Community First,30.282478,-97.6232,78724
5985,5985,12321 Pearce/Las Alas,30.171771,-97.627919,78617
5986,5986,12905 Thome Valley/Alomar,30.172853,-97.617366,78617
5987,5987,12904 Thome Valley/Alomar,30.172998,-97.617421,78617
5988,5988,Gilwell/Thome Valley,30.174468,-97.613185,78617
5989,5989,Gilwell/Justice,30.174761,-97.61346,78617
5990,5990,Gilwell/Bahan,30.175517,-97.616139,78617
5991,5991,Gilwell/Mathra,30.175667,-97.616277,78617
5992,5992,112 Martin Luther King Jr/Congress,30.280545,-97.737318,78705
5994,5994,8004 West Gate/Ranch,30.198861,-97.82689,78745
5995,5995,1005 Lamar/10th,30.275304,-97.752067,78703
5997,5997,Overton Driveway/Overton Driveway,30.300421,-97.636572,78724
5999,5999,509 Slaughter/1st,30.171586,-97.798742,78748
6002,6002,4104 Banister/Morgan,30.228317,-97.77908,78704
6003,6003,Johnny Morris/Craybrough,30.303039,-97.64631,78724
6004,6004,Johnny Morris/Point North,30.308047,-97.643051,78724
6005,6005,Daffan/Oak Crest,30.314304,-97.620203,78724
6006,6006,Daffan/Decker,30.312258,-97.615894,78724
6070,6070,Eagles Landing Apt/Decker,30.307142,-97.622128,78724
6071,6071,Lohman Ford/FM 1431,30.474088,-97.975103,78645
6082,6082,2219 Elmont/Town Lake,30.240462,-97.723178,78741
6083,6083,2300 Elmont/Violet Crown,30.240547,-97.723068,78741
6084,6084,4800 Manor/Creekwood,30.295369,-97.689006,78723
6085,6085,Metropolis/Metlink,30.206856,-97.695054,78744
6087,6087,Louis Henna/Farmers Circle,30.479488,-97.676773,78728
6088,6088,Parker Dr/Jarrett Way,30.476073,-97.677465,78728
6089,6089,Michael Angelo Way/Wadley Place,30.47238,-97.675677,78728
6091,6091,3801 Berkman/Tom Miller,30.290322,-97.698669,78723
6093,6093,10300 Jollyville/Great Hills,30.396981,-97.750138,78759
6094,6094,Bagdad/Brown,30.50715,-97.681161,78664
6095,6095,New Life Park and Ride,30.435217,-97.697402,78727
6159,6159,University/21st,30.283593,-97.739574,78705
6160,6160,Louis Henna/Walmart,30.481344,-97.670476,78664
6161,6161,Dell Way/Greenlawn,30.485241,-97.6639,78664
6162,6162,Greenlawn/Dell Way,30.486009,-97.661968,78664
6163,6163,Greenlawn/Stratford,30.4916,-97.663418,78664
6164,6164,Greenlawn/Stratford,30.492075,-97.66384,78664
6165,6165,Gattis School/Greenlawn,30.496084,-97.666543,78664
6167,6167,Lawnmont/Gattis School,30.496058,-97.669247,78664
6169,6169,School Days/Lawnmont,30.49827,-97.669515,78664
6170,6170,School Days/Lawnmont,30.498146,-97.669514,78664
6171,6171,School Days/Cushing,30.498148,-97.674554,78664
6172,6172,School Days/Cushing,30.498022,-97.674603,78664
6173,6173,Cushing/Logan,30.501634,-97.675042,78664
6174,6174,Cushing/Logan,30.501457,-97.675164,78664
6175,6175,Mc Neil/Round Rock West,30.500668,-97.684984,78681
6176,6176,Round Rock West/Mc Neil,30.500964,-97.685888,78681
6177,6177,Round Rock West/Park,30.503531,-97.691724,78681
6178,6178,Round Rock West/Park,30.50364,-97.692045,78681
6179,6179,Lake Creek/Westwood,30.507696,-97.694401,78681
6180,6180,Lake Creek/Westwood,30.508089,-97.694652,78681
6181,6181,Oakwood/Round Rock Ave,30.511175,-97.710394,78681
6182,6182,Park Valley/Oakwood,30.512175,-97.71356,78681
6183,6183,8515 Loyola/Decker,30.291672,-97.628589,78724
6184,6184,La Frontera/Hesters Crossing,30.483887,-97.686873,78681
6185,6185,Hesters Crossing/Kouri,30.48484,-97.685282,78681
6186,6186,La Frontera/Sundance,30.481529,-97.685806,78681
6187,6187,La Frontera Blvd/Sundance Pkwy,30.481699,-97.68559,78681
6188,6188,Hesters Crossing/Rawhide,30.487237,-97.680809,78681
6189,6189,Hesters Crossing/Rawhide,30.487468,-97.679853,78681
6190,6190,1816 Mays/Tower,30.492449,-97.675522,78664
6191,6191,Mays/Tower,30.49196,-97.67575,78664
6192,6192,Mays/Shipley,30.496413,-97.67599,78664
6193,6193,Mays/Mays Crossing,30.499799,-97.676214,78664
6194,6194,Mays/Mays Crossing,30.500578,-97.676059,78664
6195,6195,Main/Burnet,30.509196,-97.676355,78664
6196,6196,Main/Burnet,30.509463,-97.675994,78664
6197,6197,Main St/Georgetown St,30.510439,-97.671924,78664
6198,6198,104 Georgetown/Main,30.510752,-97.671697,78664
6199,6199,Georgetown/Palm Valley,30.516627,-97.670963,78664
6200,6200,Georgetown/Palm Valley,30.517453,-97.670963,78664
6201,6201,Plateau Vista/Aw Grimes,30.521138,-97.657237,78664
6202,6202,Plateau Vista/Aw Grimes,30.520992,-97.657819,78664
6203,6203,Mesa Park/Bayland,30.520856,-97.661434,78664
6204,6204,Mesa Park/Bayland,30.520999,-97.661556,78664
6205,6205,Sunrise/Greenfield,30.522608,-97.667727,78664
6206,6206,Sunrise/Greenfield,30.523172,-97.667891,78664
6207,6207,Sunrise/Wayne,30.526146,-97.667778,78664
6208,6208,Sunrise/Wayne,30.526518,-97.667947,78664
6209,6209,Sunrise/Bowman (Tiger Trail),30.529748,-97.667802,78664
6210,6210,Sunrise/Bowman (Tiger Trail),30.530674,-97.668014,78664
6211,6211,Sunrise/Country Aire,30.534731,-97.66787,78664
6212,6212,Sunrise/Country Aire,30.534574,-97.668065,78664
6213,6213,Sunrise/Old Settlers,30.537555,-97.668187,78664
6214,6214,Sunrise/Old Settlers,30.53805,-97.668019,78664
6215,6215,Sunrise/Double File,30.541191,-97.670999,78665
6216,6216,Sunrise/Double File,30.541036,-97.671114,78665
6219,6219,Sunrise/Eagles Nest,30.552161,-97.676562,78665
6220,6220,Sunrise/Eagles Nest,30.552211,-97.676815,78665
6221,6221,Sunrise/Hidden Valley,30.55775,-97.678726,78665
6222,6222,Sunrise/Hidden Valley,30.558732,-97.679367,78665
6223,6223,Mays/Teravista,30.56808,-97.686785,78664
6224,6224,N Mays St/Teravista Pkwy,30.568408,-97.686563,78665
6225,6225,N Mays/University,30.561458,-97.687175,78665
6226,6226,N Mays St/University,30.561527,-97.686898,78665
6227,6227,University/Teravista Club,30.565842,-97.669101,78665
6228,6228,University/Teravista Club,30.565967,-97.669358,78665
6229,6229,University/Sandy Brook,30.567009,-97.665125,78665
6230,6230,University/Sandy Brook,30.567374,-97.664627,78665
6232,6232,College Park/University,30.566885,-97.658493,78665
6233,6233,ACC - Round Rock,30.562381,-97.656457,78665
6234,6234,2800 La Frontera/Louis Henna,30.478191,-97.685344,78681
6235,6235,La Frontera/Louis Henna,30.477587,-97.685244,78728
6240,6240,Greenlawn/Parkside,30.497075,-97.665437,78664
6241,6241,1766 71/Thornberry,30.219402,-97.670379,78617
6243,6243,504 Campbell/5th,30.275026,-97.764825,78703
6248,6248,5302 Duval/53rd,30.316511,-97.718524,78751
6250,6250,1300 Mearns Meadow/Parkfield,30.371787,-97.702814,78758
6251,6251,1225 Mearns Meadow/Parkfield,30.371871,-97.703081,78758
6252,6252,10014 Mountain Quail/Mearns Meadow,30.375848,-97.705196,78758
6253,6253,10001 Mountain Quail/Oak Hollow,30.375732,-97.705971,78758
6254,6254,9507 Mountain Quail/Rutland,30.371326,-97.709486,78758
6255,6255,9512 Mountain Quail/Rutland,30.371315,-97.709301,78758
6256,6256,1107 Mearns Meadow/Quail,30.369771,-97.700627,78758
6257,6257,1106 Mearns Meadow/Quail,30.369664,-97.700786,78758
6258,6258,1020 Mearns Meadow/Rutland,30.366754,-97.70087,78758
6261,6261,3513 Cesar Chavez/Springdale,30.252034,-97.7047,78702
6263,6263,3069 Cesar Chavez/Tillery,30.251738,-97.708599,78702
6265,6265,2719 Cesar Chavez/Pleasant Valley,30.253005,-97.712584,78702
6266,6266,2723 Cesar Chavez/Pleasant Valley,30.252964,-97.713005,78702
6267,6267,2411 Cesar Chavez/Pedernales,30.254573,-97.717283,78702
6268,6268,2504 Cesar Chavez/Pedernales,30.254208,-97.716515,78702
6269,6269,2111 Cesar Chavez/Robert T Martinez Jr,30.255752,-97.720588,78702
6270,6270,2204 Cesar Chavez/Robert T Martinez Jr,30.25572,-97.720807,78702
6271,6271,1801 Cesar Chavez/Chicon,30.257268,-97.724841,78702
6272,6272,1906 Cesar Chavez/Chicon,30.256843,-97.724082,78702
6274,6274,203 Cesar Chavez/Colorado,30.26392,-97.74614,78701
6275,6275,321 Nueces/3rd,30.267105,-97.749241,78701
6276,6276,467 38th/Guadalupe,30.302273,-97.73745,78705
6277,6277,104 38th/Speedway,30.300733,-97.733816,78751
6278,6278,101 38th/Speedway,30.300391,-97.733404,78705
6279,6279,413 38th/Duval,30.298718,-97.729583,78751
6280,6280,416 38th/Duval,30.298511,-97.729686,78705
6281,6281,813 38th Half/Red River,30.296535,-97.723448,78751
6282,6282,814 38th Half/Red River,30.296361,-97.723433,78751
6285,6285,1612 38th Half/Cherrywood,30.291761,-97.713782,78722
6286,6286,1801 38th Half/Brookview,30.29042,-97.710641,78722
6288,6288,1827 38th Half/Airport,30.28924,-97.707815,78722
6289,6289,3504 Manor/Greenwood,30.288223,-97.700049,78723
6290,6290,1906 38th Half/Airport,30.289159,-97.706708,78723
6291,6291,3803 Berkman/Tom Miller,30.290214,-97.699019,78723
6292,6292,4310 Berkman/Simond,30.296343,-97.700088,78722
6293,6293,4307 Berkman/Simond,30.296149,-97.700385,78722
6294,6294,5304 Berkman/Westmoor,30.306662,-97.697044,78723
6295,6295,5305 Berkman/Broadmoor,30.306736,-97.697201,78723
6296,6296,4281 51st/Springdale,30.293984,-97.678299,78723
6297,6297,4918 Springdale/51st,30.293146,-97.67813,78723
6298,6298,3105 51st/Pecan Springs,30.295788,-97.682118,78723
6300,6300,2785 51st/Manor,30.298024,-97.686908,78723
6301,6301,2760 51st/Manor,30.298344,-97.687272,78723
6303,6303,1828 51st/HEB,30.302821,-97.698114,78722
6306,6306,467 St Johns/Duval,30.334122,-97.706753,78752
6307,6307,576 St Johns/Roland Johnson,30.33382,-97.706498,78752
6309,6309,4509 Teri/Pleasant Valley,30.197276,-97.744457,78744
6310,6310,1115 45th/Bellvue,30.314514,-97.739579,78756
6311,6311,4512 Teri/Pleasant Valley,30.197005,-97.744449,78744
6312,6312,2332 Teri/Palo Blanco,30.198713,-97.747444,78744
6313,6313,2303 Teri/Spruce,30.200206,-97.748981,78744
6314,6314,115 7th/Colorado,30.269174,-97.743476,78701
6315,6315,805 Trinity/8th,30.269216,-97.738446,78701
6316,6316,5976 290 Hwy/Harper Park,30.235923,-97.850974,78735
6317,6317,5411 290 Hwy/Monterey Oaks,30.236059,-97.838517,78749
6318,6318,5107 290 Hwy/Staggerbrush,30.235685,-97.828488,78749
6319,6319,128 Slaughter/35,30.166826,-97.784071,78744
6320,6320,5504 290 Hwy/Industrial Oaks,30.237159,-97.840989,78735
6321,6321,149 Slaughter/35,30.167111,-97.783798,78744
6322,6322,130 Slaughter/Congress,30.166994,-97.789102,78748
6323,6323,626 Slaughter/Narrow Glen,30.162931,-97.778341,78744
6324,6324,515 Slaughter/Narrow Glen,30.164163,-97.778484,78744
6325,6325,732 Slaughter/E Slaughter To Brandt,30.160354,-97.776979,78744
6326,6326,729 Slaughter/E Slaughter To Brandt,30.160628,-97.776726,78744
6327,6327,132 Slaughter/Congress,30.167294,-97.789084,78745
6330,6330,102 Chicon/Cesar Chavez,30.257258,-97.724661,78702
6331,6331,107 Chicon/Cesar Chavez,30.257488,-97.724394,78702
6332,6332,4804 Mueller/Philomena,30.301239,-97.70562,78722
6334,6334,3010 Slaughter/West Gate,30.179113,-97.840995,78748
6335,6335,1716 Barbara Jordan/Berkman,30.302661,-97.700391,78722
6336,6336,4121 Red River/Park,30.301232,-97.72155,78751
6337,6337,4202 Red River/Park,30.301618,-97.721598,78751
6338,6338,8630 Vertex/Cattle Baron,30.156566,-97.752831,78747
6339,6339,8707 Vertex/Cattle Baron,30.155931,-97.753078,78747
6340,6340,4923 Airport/50th,30.31092,-97.715345,78751
6343,6343,1818 51st/Bartholomew Pool,30.303536,-97.698581,78722
6345,6345,309 San Antonio/4th,30.267071,-97.748099,78701
6346,6346,1423 St Johns/Cameron,30.325707,-97.691802,78752
6348,6348,Fairfield Station (NB),30.355674,-97.702242,78753
6355,6355,St Elmo Station (NB),30.217776,-97.766955,78745
6356,6356,St Elmo Station (SB),30.216701,-97.768024,78745
6357,6357,Broken Spoke Station (NB),30.240739,-97.78607,78704
6358,6358,Broken Spoke Station (SB),30.241007,-97.786179,78704
6360,6360,North Loop East Station (SB),30.320818,-97.729694,78751
6361,6361,Slaughter Station (SB),30.169621,-97.787869,78745
6362,6362,Slaughter Station (NB),30.169961,-97.787073,78745
6363,6363,703 St Johns/Lamar,30.339309,-97.717448,78752
6364,6364,5106 Quicksilver/Canella,30.172401,-97.752691,78744
6365,6365,5109 Quicksilver/Pleasant Valley,30.1722,-97.752393,78744
6366,6366,633 Calles/Diaz,30.259543,-97.712031,78702
6367,6367,4522 Riverside/Wickersham,30.232684,-97.720706,78741
6368,6368,5925 Riverside/Grove,30.226741,-97.70763,78741
6369,6369,1411 Fort Branch/Meander,30.278736,-97.680321,78721
6370,6370,303 7th/San Jacinto,30.268158,-97.739822,78701
6372,6372,Vic Mathias/Auditorium/Temporary (SB),30.25782,-97.747767,78704
6373,6373,Westgate Transit Center - A,30.230908,-97.790295,78745
6374,6374,Westgate Transit Center - B,30.231106,-97.790843,78745
6375,6375,Westgate Transit Center - C,30.231153,-97.791129,78745
6377,6377,Westgate Transit Center - E,30.231527,-97.791606,78745
6379,6379,Westgate Transit Center - F,30.231403,-97.790588,78704
6382,6382,608 11th/Red River,30.271094,-97.734976,78701
6384,6384,8473 Loyola/Decker,30.291505,-97.62879,78724
6385,6385,4338 Tannehill/Webberville,30.281843,-97.67245,78721
6386,6386,4301 Tannehill/Webberville,30.281393,-97.672539,78721
6387,6387,1508 Barbara Jordan/Mueller,30.304113,-97.703462,78722
6388,6388,2751 Foster/Rockwood,30.357549,-97.738037,78757
6389,6389,603 Colorado/6th,30.268821,-97.743885,78701
6390,6390,6188 Convict Hill/Escarpment,30.225555,-97.86838,78749
6391,6391,6317 Convict Hill/Escarpment,30.226028,-97.868956,78749
6392,6392,6959 Convict Hill/290,30.230043,-97.87863,78749
6393,6393,6964 Convict Hill/290,30.230056,-97.878875,78749
6394,6394,609 Colorado/7th,30.269211,-97.743753,78701
6395,6395,5169 290 Hwy/Boston,30.237094,-97.830782,78735
6396,6396,5638 290 Hwy/Westcreek,30.235954,-97.84556,78735
6397,6397,Westgate Transit Center,30.231456,-97.791271,78704
6398,6398,Tech Ridge Park & Ride,30.417873,-97.666737,78660
6399,6399,Leander Park & Ride,30.587897,-97.855721,78641
6400,6400,North Lamar Transit Center,30.349964,-97.712886,78753
6401,6401,Lakeline Park & Ride,30.480127,-97.787784,78729
6402,6402,Howard Station Park & Ride,30.440562,-97.70036,78728
6403,6403,South Congress Transit Center,30.22249,-97.766914,78745
6404,6404,27 Waller/Flores,30.253346,-97.735557,78702
6406,6406,Howard Station Bay B,30.440473,-97.701695,78727
6407,6407,603 Slaughter/1st,30.172829,-97.799722,78748
6408,6408,5843 Balcones/Northland,30.340402,-97.755087,78731
6409,6409,1509 Barbara Jordan/Mueller,30.303868,-97.703474,78722
6412,6412,530 Shady/5th,30.252556,-97.698171,78702
6413,6413,5104 5th/Shady,30.252159,-97.698091,78702
